Day,Month,Year,Site_id,Plant_species,Flower_count,Units,Comment,country
18,6,2013,Nicholson,Polygala vulgaris,0.01000,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
18,6,2013,Nicholson,Lotus corniculatus,0.00008,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
18,6,2013,Nicholson,Ranunculus bulbosus,0.00083,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
18,6,2013,Nicholson,Glechoma hederacea,0.00001,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
18,6,2013,Nicholson,Leontodon hispidus,0.00107,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
18,6,2013,Nicholson,Veronica chamaedrys,0.00029,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
18,6,2013,Nicholson,Pilosella officinarum,0.00003,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
18,6,2013,Nicholson,Trifolium repens,0.00003,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
18,6,2013,Nicholson,Bellis perennis,0.00017,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
18,6,2013,Nicholson,Geranium robertianum,0.00004,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
18,6,2013,Nicholson,Medicago lupulina,0.01500,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
18,6,2013,Nicholson,Thymus polytrichus,1.00000,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
18,6,2013,Nicholson,Linum catharticum,0.01000,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
18,6,2013,Nicholson,Polygala vulgaris,0.01000,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
18,6,2013,Nicholson,Lotus corniculatus,0.00008,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
18,6,2013,Nicholson,Ranunculus bulbosus,0.00083,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
18,6,2013,Nicholson,Glechoma hederacea,0.00001,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
18,6,2013,Nicholson,Leontodon hispidus,0.00107,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
18,6,2013,Nicholson,Veronica chamaedrys,0.00029,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
18,6,2013,Nicholson,Pilosella officinarum,0.00003,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
18,6,2013,Nicholson,Trifolium repens,0.00003,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
18,6,2013,Nicholson,Bellis perennis,0.00017,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
18,6,2013,Nicholson,Geranium robertianum,0.00004,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
26,5,2013,Sadler,Veronica chamaedrys,0.00033,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
26,5,2013,Sadler,Sanguisorba minor,0.00017,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
26,5,2013,Sadler,Bellis perennis,0.00027,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
26,5,2013,Sadler,Polygala vulgaris,0.00007,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
26,5,2013,Sadler,Veronica chamaedrys,0.00033,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
26,5,2013,Sadler,Sanguisorba minor,0.00017,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
26,5,2013,Sadler,Bellis perennis,0.00027,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
26,5,2013,Sadler,Polygala vulgaris,0.00007,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
26,5,2013,Taylor,[Nothing] [Nothing],0.00000,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
26,5,2013,Taylor,[Nothing] [Nothing],0.00000,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
1,6,2013,Walter,Anthriscus album,0.01500,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
1,6,2013,Walter,Rumex acetosa,0.00040,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
1,6,2013,Walter,Cerastium arvense,0.00053,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
1,6,2013,Walter,Sanguisorba minor,0.00017,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
1,6,2013,Walter,Primula veris,0.00008,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
1,6,2013,Walter,Veronica chamaedrys,0.00025,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
1,6,2013,Walter,Ranunculus bulbosus,0.00003,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
1,6,2013,Walter,Polygala vulgaris,0.00001,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
1,6,2013,Walter,Anthriscus album,0.01500,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
1,6,2013,Walter,Rumex acetosa,0.00040,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
1,6,2013,Walter,Cerastium arvense,0.00053,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
1,6,2013,Walter,Sanguisorba minor,0.00017,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
1,6,2013,Walter,Primula veris,0.00008,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
1,6,2013,Walter,Veronica chamaedrys,0.00025,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
1,6,2013,Walter,Ranunculus bulbosus,0.00003,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
1,6,2013,Walter,Polygala vulgaris,0.00001,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
2,6,2013,White_left,Bellis perennis,4.00000,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
2,6,2013,White_left,Ranunculus bulbosus,5.00000,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
2,6,2013,White_left,Sanguisorba minor,0.03000,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
2,6,2013,White_left,Veronica chamaedrys,0.03250,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
2,6,2013,White_left,Pilosella officinarum,0.00133,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
2,6,2013,White_left,Cerastium fontanum,0.00013,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
2,6,2013,White_left,Helianthemum nummularium,0.00040,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
2,6,2013,White_left,Lotus corniculatus,0.00005,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
2,6,2013,White_left,Bellis perennis,4.00000,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
2,6,2013,White_left,Ranunculus bulbosus,5.00000,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
2,6,2013,White_left,Sanguisorba minor,0.03000,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
2,6,2013,White_left,Veronica chamaedrys,0.03250,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
2,6,2013,White_left,Pilosella officinarum,0.00133,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
2,6,2013,White_left,Cerastium fontanum,0.00013,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
2,6,2013,White_left,Helianthemum nummularium,0.00040,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
2,6,2013,White_left,Lotus corniculatus,0.00005,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
2,6,2013,White_left,Ranunculus bulbosus,0.05000,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
2,6,2013,White_left,Veronica chamaedrys,0.00500,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
2,6,2013,White_left,Cerastium fontanum,0.00033,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
2,6,2013,White_left,Taraxacum agg.,0.00133,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
2,6,2013,White_left,Sanguisorba minor,0.00033,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
2,6,2013,White_left,Primula veris,0.00042,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
2,6,2013,White_left,Glechoma hederacea,0.01250,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
2,6,2013,White_left,Rumex acetosa,0.00020,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
2,6,2013,White_left,Ranunculus bulbosus,0.05000,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
2,6,2013,White_left,Veronica chamaedrys,0.00500,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
2,6,2013,White_left,Cerastium fontanum,0.00033,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
2,6,2013,White_left,Taraxacum agg.,0.00133,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
2,6,2013,White_left,Sanguisorba minor,0.00033,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
2,6,2013,White_left,Primula veris,0.00042,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
2,6,2013,White_left,Glechoma hederacea,0.01250,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
2,6,2013,White_left,Rumex acetosa,0.00020,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
2,6,2013,White_right,Veronica chamaedrys,4.00000,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
2,6,2013,White_right,Ranunculus repens,0.02000,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
2,6,2013,White_right,Rumex acetosa,0.00013,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
2,6,2013,White_right,Ranunculus acris,1.00000,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
2,6,2013,White_right,Helianthemum nummularium,0.00053,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
2,6,2013,White_right,Lotus corniculatus,0.00001,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
2,6,2013,White_right,Veronica chamaedrys,4.00000,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
2,6,2013,White_right,Ranunculus repens,0.02000,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
2,6,2013,White_right,Rumex acetosa,0.00013,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
2,6,2013,White_right,Ranunculus acris,1.00000,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
2,6,2013,White_right,Helianthemum nummularium,0.00053,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
2,6,2013,White_right,Lotus corniculatus,0.00001,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
7,6,2013,Beacroft,Veronica chamaedrys,0.00029,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
7,6,2013,Beacroft,Medicago lupulina,0.00038,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
7,6,2013,Beacroft,Cerastium fontanum,0.00042,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
7,6,2013,Beacroft,Ranunculus bulbosus,0.00600,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
7,6,2013,Beacroft,Geranium pusillum,0.00004,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
7,6,2013,Beacroft,Lotus corniculatus,0.00008,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
7,6,2013,Beacroft,Bellis perennis,0.00127,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
7,6,2013,Beacroft,Sherardia arvensis,0.00025,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
7,6,2013,Beacroft,Linum catharticum,0.00025,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
7,6,2013,Beacroft,Veronica chamaedrys,0.00029,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
7,6,2013,Beacroft,Medicago lupulina,0.00038,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
7,6,2013,Beacroft,Cerastium fontanum,0.00042,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
7,6,2013,Beacroft,Ranunculus bulbosus,0.00600,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
7,6,2013,Beacroft,Geranium pusillum,0.00004,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
7,6,2013,Beacroft,Lotus corniculatus,0.00008,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
7,6,2013,Beacroft,Bellis perennis,0.00127,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
7,6,2013,Beacroft,Sherardia arvensis,0.00025,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
7,6,2013,Beacroft,Linum catharticum,0.00025,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
8,6,2013,Carlisle,Veronica chamaedrys,1.00000,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
8,6,2013,Carlisle,Helianthemum nummularium,2.00000,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
8,6,2013,Carlisle,Rumex acetosa,0.02400,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
8,6,2013,Carlisle,Cerastium fontanum,1.00000,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
8,6,2013,Carlisle,Cerastium arvense,1.00000,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
8,6,2013,Carlisle,Reseda lutea,0.00053,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
8,6,2013,Carlisle,Hippocrepis comosa,2.00000,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
8,6,2013,Carlisle,Veronica chamaedrys,1.00000,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
8,6,2013,Carlisle,Helianthemum nummularium,2.00000,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
8,6,2013,Carlisle,Rumex acetosa,0.02400,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
8,6,2013,Carlisle,Cerastium fontanum,1.00000,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
8,6,2013,Carlisle,Cerastium arvense,1.00000,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
8,6,2013,Carlisle,Reseda lutea,0.00053,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
8,6,2013,Carlisle,Hippocrepis comosa,2.00000,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
3,6,2013,Chamberlain,Anthriscus sylvestris,3.00000,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
3,6,2013,Chamberlain,Lamium album,0.02333,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
3,6,2013,Chamberlain,Ranunculus repens,0.00400,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
3,6,2013,Chamberlain,Veronica chamaedrys,0.02750,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
3,6,2013,Chamberlain,Cerastium fontanum,1.00000,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
3,6,2013,Chamberlain,Rumex acetosa,0.00450,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
3,6,2013,Chamberlain,Taraxacum agg.,0.00133,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
3,6,2013,Chamberlain,Vicia sativa,0.00008,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
3,6,2013,Chamberlain,Bellis perennis,0.00300,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
3,6,2013,Chamberlain,Crataegus monogyna,0.02000,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
3,6,2013,Chamberlain,Myosotis sylvatica,0.00042,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
3,6,2013,Chamberlain,Medicago lupulina,0.00013,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
3,6,2013,Chamberlain,Veronica polita,0.00004,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
3,6,2013,Chamberlain,Geum urbanum,0.00007,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
3,6,2013,Chamberlain,Ranunculus bulbosus,0.00017,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
3,6,2013,Chamberlain,Veronica serpyllifolia,0.00067,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
3,6,2013,Chamberlain,Geranium molle,0.00003,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
3,6,2013,Chamberlain,Anthriscus sylvestris,3.00000,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
3,6,2013,Chamberlain,Lamium album,0.02333,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
3,6,2013,Chamberlain,Ranunculus repens,0.00400,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
3,6,2013,Chamberlain,Veronica chamaedrys,0.02750,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
3,6,2013,Chamberlain,Cerastium fontanum,1.00000,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
3,6,2013,Chamberlain,Rumex acetosa,0.00450,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
3,6,2013,Chamberlain,Taraxacum agg.,0.00133,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
3,6,2013,Chamberlain,Vicia sativa,0.00008,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
3,6,2013,Chamberlain,Bellis perennis,0.00300,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
3,6,2013,Chamberlain,Crataegus monogyna,0.02000,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
3,6,2013,Chamberlain,Myosotis sylvatica,0.00042,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
3,6,2013,Chamberlain,Medicago lupulina,0.00013,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
3,6,2013,Chamberlain,Veronica polita,0.00004,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
3,6,2013,Chamberlain,Geum urbanum,0.00007,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
3,6,2013,Chamberlain,Ranunculus bulbosus,0.00017,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
3,6,2013,Chamberlain,Veronica serpyllifolia,0.00067,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
3,6,2013,Chamberlain,Geranium molle,0.00003,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
25,6,2013,Hadland,Helianthemum nummularium,6.00000,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
25,6,2013,Hadland,Lotus corniculatus,2.00000,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
25,6,2013,Hadland,Sanguisorba minor,0.01000,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
25,6,2013,Hadland,Medicago lupulina,0.00033,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
25,6,2013,Hadland,Veronica chamaedrys,0.00002,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
25,6,2013,Hadland,Trifolium pratense,0.00007,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
25,6,2013,Hadland,Stellaria sp.,0.00021,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
25,6,2013,Hadland,Leontodon hispidus,0.04000,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
25,6,2013,Hadland,Thymus polytrichus,0.00033,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
25,6,2013,Hadland,Helianthemum nummularium,6.00000,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
25,6,2013,Hadland,Lotus corniculatus,2.00000,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
25,6,2013,Hadland,Sanguisorba minor,0.01000,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
25,6,2013,Hadland,Medicago lupulina,0.00033,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
25,6,2013,Hadland,Veronica chamaedrys,0.00002,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
25,6,2013,Hadland,Trifolium pratense,0.00007,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
25,6,2013,Hadland,Stellaria sp.,0.00021,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
25,6,2013,Hadland,Leontodon hispidus,0.04000,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
25,6,2013,Hadland,Thymus polytrichus,0.00033,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
10,6,2013,Hunt,Lotus corniculatus,1.00000,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
10,6,2013,Hunt,Hippocrepis comosa,1.00000,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
10,6,2013,Hunt,Polygala vulgaris,0.02500,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
10,6,2013,Hunt,Veronica chamaedrys,0.00500,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
