Plant_species,Pollinator_species,Interaction,Sampling_method,Sampling_effort_minutes,Sampling_area_square_meters,Site_id,Focal_habitat,Country,Day,Month,Year,Temperature,Landscape_type,Transect_part_id,Transect_part_length_m,Longitude,Latitude,Locality
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Bombus.sp,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
Trifolium.repens,Apis.mellifera,1,transect,42,700,R4,art.grass,CH,7,7,2020,19,Rural.habitat.mosaic,2,350,8.853710008,47.59668684,Buch
