Survey,Day,Month,Year,Site_id,Plant_species,Flower_count,Units,Total_flower_cover,Collected_insects,Comment
UNIPD03,17,8,2020,UNIPD03_D16,Medicago_sativa,1,Percentage_of_the_species_out_of_100%,10,N,NA
UNIPD03,1,6,2020,UNIPD03_D18,Medicago_sativa,20,Percentage_of_the_species_out_of_100%,10,N,NA
UNIPD03,24,6,2020,UNIPD03_D27,Medicago_sativa,11,Percentage_of_the_species_out_of_100%,60,Y,NA
UNIPD03,2,6,2020,UNIPD03_D27,Medicago_sativa,12,Percentage_of_the_species_out_of_100%,50,Y,NA
UNIPD03,17,8,2020,UNIPD03_D27,Medicago_sativa,55,Percentage_of_the_species_out_of_100%,20,Y,NA
UNIPD03,2,6,2020,UNIPD03_D33,Medicago_sativa,15,Percentage_of_the_species_out_of_100%,20,Y,NA
UNIPD03,24,6,2020,UNIPD03_D33,Medicago_sativa,27,Percentage_of_the_species_out_of_100%,30,Y,NA
UNIPD03,17,8,2020,UNIPD03_D33,Medicago_sativa,73,Percentage_of_the_species_out_of_100%,30,Y,NA
UNIPD03,1,6,2020,UNIPD03_D34,Medicago_sativa,1,Percentage_of_the_species_out_of_100%,40,Y,NA
UNIPD03,24,6,2020,UNIPD03_D34,Medicago_sativa,19,Percentage_of_the_species_out_of_100%,90,Y,NA
UNIPD03,17,8,2020,UNIPD03_D34,Medicago_sativa,61,Percentage_of_the_species_out_of_100%,15,Y,NA
UNIPD03,17,8,2020,UNIPD03_D35,Medicago_sativa,10,Percentage_of_the_species_out_of_100%,10,Y,NA
UNIPD03,27,7,2020,UNIPD03_E1,Medicago_sativa,100,Percentage_of_the_species_out_of_100%,20,Y,NA
UNIPD03,27,7,2020,UNIPD03_E13,Medicago_sativa,22,Percentage_of_the_species_out_of_100%,10,Y,NA
UNIPD03,16,6,2020,UNIPD03_E15,Medicago_sativa,6,Percentage_of_the_species_out_of_100%,10,Y,NA
UNIPD03,27,7,2020,UNIPD03_E15,Medicago_sativa,78,Percentage_of_the_species_out_of_100%,30,Y,NA
UNIPD03,27,7,2020,UNIPD03_E2,Medicago_sativa,100,Percentage_of_the_species_out_of_100%,20,Y,NA
UNIPD03,27,7,2020,UNIPD03_E25,Medicago_sativa,15,Percentage_of_the_species_out_of_100%,50,N,NA
UNIPD03,28,6,2020,UNIPD03_E27,Medicago_sativa,6,Percentage_of_the_species_out_of_100%,15,N,NA
UNIPD03,27,7,2020,UNIPD03_E29,Medicago_sativa,16,Percentage_of_the_species_out_of_100%,50,Y,NA
UNIPD03,27,7,2020,UNIPD03_E3,Medicago_sativa,87,Percentage_of_the_species_out_of_100%,80,Y,NA
UNIPD03,18,6,2020,UNIPD03_E33,Medicago_sativa,14,Percentage_of_the_species_out_of_100%,50,N,NA
UNIPD03,28,6,2020,UNIPD03_E33,Medicago_sativa,34,Percentage_of_the_species_out_of_100%,50,Y,NA
UNIPD03,27,7,2020,UNIPD03_E33,Medicago_sativa,22,Percentage_of_the_species_out_of_100%,20,Y,NA
UNIPD03,18,6,2020,UNIPD03_E36,Medicago_sativa,9,Percentage_of_the_species_out_of_100%,10,N,NA
UNIPD03,29,6,2020,UNIPD03_E36,Medicago_sativa,9,Percentage_of_the_species_out_of_100%,15,Y,NA
UNIPD03,27,7,2020,UNIPD03_E36,Medicago_sativa,10,Percentage_of_the_species_out_of_100%,10,N,NA
UNIPD03,27,7,2020,UNIPD03_E9,Medicago_sativa,100,Percentage_of_the_species_out_of_100%,70,Y,NA
UNIPD03,13,6,2020,UNIPD03_CD14,Melilotus_albus,5,Percentage_of_the_species_out_of_100%,20,y,NA
UNIPD03,30,6,2020,UNIPD03_CD15,Melilotus_albus,7,Percentage_of_the_species_out_of_100%,20,Y,NA
UNIPD03,13,6,2020,UNIPD03_CD15,Melilotus_albus,12,Percentage_of_the_species_out_of_100%,50,Y,NA
UNIPD03,29,6,2020,UNIPD03_CD16,Melilotus_albus,7,Percentage_of_the_species_out_of_100%,70,Y,NA
UNIPD03,12,6,2020,UNIPD03_CD16,Melilotus_albus,11,Percentage_of_the_species_out_of_100%,80,Y,NA
UNIPD03,28,7,2020,UNIPD03_CD16,Melilotus_albus,1,Percentage_of_the_species_out_of_100%,35,Y,NA
UNIPD03,12,6,2020,UNIPD03_CD17,Melilotus_albus,4,Percentage_of_the_species_out_of_100%,60,Y,NA
UNIPD03,29,6,2020,UNIPD03_CD17,Melilotus_albus,11,Percentage_of_the_species_out_of_100%,50,Y,NA
UNIPD03,28,7,2020,UNIPD03_CD17,Melilotus_albus,7,Percentage_of_the_species_out_of_100%,25,Y,NA
UNIPD03,13,7,2020,UNIPD03_CD17,Melilotus_albus,8,Percentage_of_the_species_out_of_100%,25,N,NA
UNIPD03,30,6,2020,UNIPD03_CD19,Melilotus_albus,29,Percentage_of_the_species_out_of_100%,30,Y,NA
UNIPD03,14,6,2020,UNIPD03_CD19,Melilotus_albus,30,Percentage_of_the_species_out_of_100%,60,N,NA
UNIPD03,13,7,2020,UNIPD03_CD19,Melilotus_albus,5,Percentage_of_the_species_out_of_100%,15,Y,NA
UNIPD03,13,6,2020,UNIPD03_CD20,Melilotus_albus,3,Percentage_of_the_species_out_of_100%,50,N,NA
UNIPD03,30,6,2020,UNIPD03_CD20,Melilotus_albus,4,Percentage_of_the_species_out_of_100%,20,Y,NA
UNIPD03,12,6,2020,UNIPD03_CD22,Melilotus_albus,5,Percentage_of_the_species_out_of_100%,40,Y,NA
UNIPD03,12,6,2020,UNIPD03_CD23,Melilotus_albus,3,Percentage_of_the_species_out_of_100%,80,Y,NA
UNIPD03,12,6,2020,UNIPD03_CD28,Melilotus_albus,1,Percentage_of_the_species_out_of_100%,80,N,NA
UNIPD03,29,6,2020,UNIPD03_CD34,Melilotus_albus,10,Percentage_of_the_species_out_of_100%,60,Y,NA
UNIPD03,28,7,2020,UNIPD03_CD34,Melilotus_albus,5,Percentage_of_the_species_out_of_100%,25,Y,NA
UNIPD03,12,6,2020,UNIPD03_CD16,Melilotus_officinalis,3,Percentage_of_the_species_out_of_100%,80,N,NA
UNIPD03,13,7,2020,UNIPD03_CD16,Melilotus_officinalis,7,Percentage_of_the_species_out_of_100%,30,Y,NA
UNIPD03,29,6,2020,UNIPD03_CD17,Melilotus_officinalis,7,Percentage_of_the_species_out_of_100%,50,Y,NA
UNIPD03,12,6,2020,UNIPD03_CD17,Melilotus_officinalis,13,Percentage_of_the_species_out_of_100%,60,Y,NA
UNIPD03,28,7,2020,UNIPD03_CD17,Melilotus_officinalis,2,Percentage_of_the_species_out_of_100%,25,N,NA
UNIPD03,13,7,2020,UNIPD03_CD17,Melilotus_officinalis,4,Percentage_of_the_species_out_of_100%,25,N,NA
UNIPD03,12,6,2020,UNIPD03_CD22,Melilotus_officinalis,4,Percentage_of_the_species_out_of_100%,40,N,NA
UNIPD03,13,6,2020,UNIPD03_CD27,Melilotus_officinalis,4,Percentage_of_the_species_out_of_100%,15,N,NA
UNIPD03,12,6,2020,UNIPD03_CD28,Melilotus_officinalis,1,Percentage_of_the_species_out_of_100%,80,N,NA
UNIPD03,13,6,2020,UNIPD03_CD34,Melilotus_officinalis,2,Percentage_of_the_species_out_of_100%,70,Y,NA
UNIPD03,13,7,2020,UNIPD03_CD16,Mentha_longifolia,1,Percentage_of_the_species_out_of_100%,30,N,NA
UNIPD03,30,6,2020,UNIPD03_CD31,Mentha_longifolia,10,Percentage_of_the_species_out_of_100%,40,Y,NA
UNIPD03,28,7,2020,UNIPD03_CD31,Mentha_longifolia,56,Percentage_of_the_species_out_of_100%,10,Y,NA
UNIPD03,13,7,2020,UNIPD03_CD31,Mentha_longifolia,90,Percentage_of_the_species_out_of_100%,10,Y,NA
UNIPD03,2,6,2020,UNIPD03_D13,Oenanthe_pimpinelloides,80,Percentage_of_the_species_out_of_100%,5,Y,NA
UNIPD03,2,6,2020,UNIPD03_D2,Oenanthe_pimpinelloides,2,Percentage_of_the_species_out_of_100%,10,N,NA
UNIPD03,27,6,2020,UNIPD03_D2,Oenanthe_pimpinelloides,2,Percentage_of_the_species_out_of_100%,15,Y,NA
UNIPD03,2,6,2020,UNIPD03_D27,Oenanthe_pimpinelloides,12,Percentage_of_the_species_out_of_100%,50,Y,NA
UNIPD03,1,6,2020,UNIPD03_D28,Oenanthe_pimpinelloides,8,Percentage_of_the_species_out_of_100%,20,Y,NA
UNIPD03,2,6,2020,UNIPD03_D3,Oenanthe_pimpinelloides,5,Percentage_of_the_species_out_of_100%,10,Y,NA
UNIPD03,1,6,2020,UNIPD03_D8,Oenanthe_pimpinelloides,5,Percentage_of_the_species_out_of_100%,10,Y,NA
UNIPD03,30,6,2020,UNIPD03_CD15,Oenothera_biennis,2,Percentage_of_the_species_out_of_100%,20,Y,NA
UNIPD03,28,7,2020,UNIPD03_CD15,Oenothera_biennis,1,Percentage_of_the_species_out_of_100%,10,N,NA
UNIPD03,28,7,2020,UNIPD03_CD16,Oenothera_biennis,10,Percentage_of_the_species_out_of_100%,35,Y,NA
UNIPD03,28,7,2020,UNIPD03_CD17,Oenothera_biennis,19,Percentage_of_the_species_out_of_100%,25,Y,NA
UNIPD03,1,6,2020,UNIPD03_D18,Onobrychis_viciifolia,25,Percentage_of_the_species_out_of_100%,10,Y,NA
UNIPD03,18,6,2020,UNIPD03_E34,Oxalis_acetosella,50,Percentage_of_the_species_out_of_100%,10,N,NA
UNIPD03,28,7,2020,UNIPD03_CD11,Oxalis_corniculata,25,Percentage_of_the_species_out_of_100%,10,Y,NA
UNIPD03,13,6,2020,UNIPD03_CD18,Oxalis_corniculata,2,Percentage_of_the_species_out_of_100%,10,N,NA
UNIPD03,28,7,2020,UNIPD03_CD5,Oxalis_corniculata,20,Percentage_of_the_species_out_of_100%,5,N,NA
UNIPD03,24,6,2020,UNIPD03_D28,Oxalis_corniculata,3,Percentage_of_the_species_out_of_100%,15,Y,NA
UNIPD03,17,8,2020,UNIPD03_D3,Oxalis_corniculata,2,Percentage_of_the_species_out_of_100%,15,N,NA
UNIPD03,1,6,2020,UNIPD03_D5,Oxalis_corniculata,15,Percentage_of_the_species_out_of_100%,10,Y,NA
UNIPD03,27,7,2020,UNIPD03_E21,Oxalis_corniculata,1,Percentage_of_the_species_out_of_100%,15,N,NA
UNIPD03,28,6,2020,UNIPD03_E22,Oxalis_corniculata,50,Percentage_of_the_species_out_of_100%,5,Y,NA
UNIPD03,10,7,2020,UNIPD03_E22,Oxalis_corniculata,20,Percentage_of_the_species_out_of_100%,10,Y,NA
UNIPD03,27,7,2020,UNIPD03_E22,Oxalis_corniculata,47,Percentage_of_the_species_out_of_100%,15,Y,NA
UNIPD03,29,6,2020,UNIPD03_E35,Oxalis_corniculata,6,Percentage_of_the_species_out_of_100%,10,Y,NA
UNIPD03,13,6,2020,UNIPD03_CD20,Papaver_rhoeas,1,Percentage_of_the_species_out_of_100%,50,N,NA
UNIPD03,12,6,2020,UNIPD03_CD28,Papaver_rhoeas,1,Percentage_of_the_species_out_of_100%,80,N,NA
UNIPD03,1,6,2020,UNIPD03_D11,Papaver_rhoeas,2,Percentage_of_the_species_out_of_100%,10,N,NA
UNIPD03,1,6,2020,UNIPD03_D12,Papaver_rhoeas,20,Percentage_of_the_species_out_of_100%,10,Y,NA
UNIPD03,1,6,2020,UNIPD03_D18,Papaver_rhoeas,10,Percentage_of_the_species_out_of_100%,10,N,NA
UNIPD03,1,6,2020,UNIPD03_D24,Papaver_rhoeas,2,Percentage_of_the_species_out_of_100%,30,Y,NA
UNIPD03,1,6,2020,UNIPD03_D28,Papaver_rhoeas,2,Percentage_of_the_species_out_of_100%,20,N,NA
UNIPD03,1,6,2020,UNIPD03_D6,Papaver_rhoeas,15,Percentage_of_the_species_out_of_100%,5,N,NA
UNIPD03,1,6,2020,UNIPD03_D7,Papaver_rhoeas,7,Percentage_of_the_species_out_of_100%,10,Y,NA
UNIPD03,18,6,2020,UNIPD03_E10,Papaver_rhoeas,5,Percentage_of_the_species_out_of_100%,25,N,NA
UNIPD03,18,6,2020,UNIPD03_E16,Papaver_rhoeas,5,Percentage_of_the_species_out_of_100%,70,N,NA
UNIPD03,29,6,2020,UNIPD03_E26,Papaver_rhoeas,12,Percentage_of_the_species_out_of_100%,60,Y,NA
UNIPD03,18,6,2020,UNIPD03_E26,Papaver_rhoeas,17,Percentage_of_the_species_out_of_100%,60,Y,NA
UNIPD03,24,6,2020,UNIPD03_D12,Persicaria_maculosa,20,Percentage_of_the_species_out_of_100%,5,Y,NA
UNIPD03,24,6,2020,UNIPD03_D24,Persicaria_maculosa,10,Percentage_of_the_species_out_of_100%,10,Y,NA
UNIPD03,14,7,2020,UNIPD03_D24,Persicaria_maculosa,5,Percentage_of_the_species_out_of_100%,10,N,NA
UNIPD03,17,8,2020,UNIPD03_D24,Persicaria_maculosa,14,Percentage_of_the_species_out_of_100%,30,Y,NA
UNIPD03,24,6,2020,UNIPD03_D30,Persicaria_maculosa,6,Percentage_of_the_species_out_of_100%,10,Y,NA
UNIPD03,2,6,2020,UNIPD03_D33,Persicaria_maculosa,15,Percentage_of_the_species_out_of_100%,20,Y,NA
UNIPD03,14,7,2020,UNIPD03_D8,Persicaria_maculosa,37,Percentage_of_the_species_out_of_100%,10,Y,NA
UNIPD03,27,7,2020,UNIPD03_E13,Persicaria_maculosa,16,Percentage_of_the_species_out_of_100%,10,Y,NA
UNIPD03,27,7,2020,UNIPD03_E15,Persicaria_maculosa,3,Percentage_of_the_species_out_of_100%,30,N,NA
UNIPD03,18,6,2020,UNIPD03_E26,Persicaria_maculosa,4,Percentage_of_the_species_out_of_100%,60,Y,NA
UNIPD03,29,6,2020,UNIPD03_E26,Persicaria_maculosa,12,Percentage_of_the_species_out_of_100%,60,Y,NA
UNIPD03,10,7,2020,UNIPD03_E26,Persicaria_maculosa,15,Percentage_of_the_species_out_of_100%,80,Y,NA
UNIPD03,27,7,2020,UNIPD03_E26,Persicaria_maculosa,35,Percentage_of_the_species_out_of_100%,30,Y,NA
UNIPD03,17,8,2020,UNIPD03_D23,Petrorhagia_saxifraga,2,Percentage_of_the_species_out_of_100%,10,Y,NA
UNIPD03,17,8,2020,UNIPD03_D35,Petrorhagia_saxifraga,16,Percentage_of_the_species_out_of_100%,10,Y,NA
UNIPD03,1,6,2020,UNIPD03_D18,Phacelia_tanacetifolia,20,Percentage_of_the_species_out_of_100%,10,Y,NA
UNIPD03,27,7,2020,UNIPD03_E20,Phaseolus_vulgaris,32,Percentage_of_the_species_out_of_100%,30,N,NA
UNIPD03,29,6,2020,UNIPD03_CD17,Phytolacca_americana,3,Percentage_of_the_species_out_of_100%,50,Y,NA
UNIPD03,28,7,2020,UNIPD03_CD17,Phytolacca_americana,1,Percentage_of_the_species_out_of_100%,25,N,NA
UNIPD03,13,7,2020,UNIPD03_CD17,Phytolacca_americana,2,Percentage_of_the_species_out_of_100%,25,Y,NA
UNIPD03,17,8,2020,UNIPD03_D15,Phytolacca_americana,12,Percentage_of_the_species_out_of_100%,40,Y,NA
UNIPD03,17,8,2020,UNIPD03_D21,Phytolacca_americana,18,Percentage_of_the_species_out_of_100%,10,Y,NA
UNIPD03,24,6,2020,UNIPD03_D36,Phytolacca_americana,20,Percentage_of_the_species_out_of_100%,10,Y,NA
UNIPD03,14,7,2020,UNIPD03_D36,Phytolacca_americana,20,Percentage_of_the_species_out_of_100%,10,Y,NA
UNIPD03,28,7,2020,UNIPD03_CD15,Picris_hieracioides,1,Percentage_of_the_species_out_of_100%,10,N,NA
UNIPD03,13,7,2020,UNIPD03_CD15,Picris_hieracioides,2,Percentage_of_the_species_out_of_100%,40,N,NA
UNIPD03,28,7,2020,UNIPD03_CD16,Picris_hieracioides,2,Percentage_of_the_species_out_of_100%,35,Y,NA
UNIPD03,13,7,2020,UNIPD03_CD16,Picris_hieracioides,3,Percentage_of_the_species_out_of_100%,30,Y,NA
UNIPD03,28,7,2020,UNIPD03_CD17,Picris_hieracioides,2,Percentage_of_the_species_out_of_100%,25,Y,NA
UNIPD03,28,7,2020,UNIPD03_CD28,Picris_hieracioides,4,Percentage_of_the_species_out_of_100%,30,Y,NA
UNIPD03,28,7,2020,UNIPD03_CD11,Plantago_lanceolata,5,Percentage_of_the_species_out_of_100%,10,N,NA
UNIPD03,13,6,2020,UNIPD03_CD14,Plantago_lanceolata,1,Percentage_of_the_species_out_of_100%,20,Y,NA
UNIPD03,13,6,2020,UNIPD03_CD15,Plantago_lanceolata,3,Percentage_of_the_species_out_of_100%,50,Y,NA
UNIPD03,30,6,2020,UNIPD03_CD15,Plantago_lanceolata,4,Percentage_of_the_species_out_of_100%,20,Y,NA
UNIPD03,14,6,2020,UNIPD03_CD2,Plantago_lanceolata,2,Percentage_of_the_species_out_of_100%,50,Y,NA
UNIPD03,30,6,2020,UNIPD03_CD2,Plantago_lanceolata,10,Percentage_of_the_species_out_of_100%,10,Y,NA
UNIPD03,13,7,2020,UNIPD03_CD2,Plantago_lanceolata,5,Percentage_of_the_species_out_of_100%,25,N,NA
UNIPD03,28,7,2020,UNIPD03_CD2,Plantago_lanceolata,25,Percentage_of_the_species_out_of_100%,25,N,NA
UNIPD03,13,6,2020,UNIPD03_CD20,Plantago_lanceolata,3,Percentage_of_the_species_out_of_100%,50,Y,NA
UNIPD03,30,6,2020,UNIPD03_CD20,Plantago_lanceolata,4,Percentage_of_the_species_out_of_100%,20,Y,NA
UNIPD03,29,6,2020,UNIPD03_CD23,Plantago_lanceolata,20,Percentage_of_the_species_out_of_100%,65,N,NA
UNIPD03,13,6,2020,UNIPD03_CD27,Plantago_lanceolata,4,Percentage_of_the_species_out_of_100%,15,Y,NA
UNIPD03,30,6,2020,UNIPD03_CD27,Plantago_lanceolata,12,Percentage_of_the_species_out_of_100%,10,Y,NA
UNIPD03,13,7,2020,UNIPD03_CD27,Plantago_lanceolata,2,Percentage_of_the_species_out_of_100%,30,N,NA
UNIPD03,12,6,2020,UNIPD03_CD28,Plantago_lanceolata,1,Percentage_of_the_species_out_of_100%,80,N,NA
UNIPD03,29,6,2020,UNIPD03_CD28,Plantago_lanceolata,7,Percentage_of_the_species_out_of_100%,40,N,NA
UNIPD03,28,7,2020,UNIPD03_CD28,Plantago_lanceolata,4,Percentage_of_the_species_out_of_100%,30,N,NA
UNIPD03,29,6,2020,UNIPD03_CD29,Plantago_lanceolata,29,Percentage_of_the_species_out_of_100%,20,N,NA
UNIPD03,12,6,2020,UNIPD03_CD29,Plantago_lanceolata,40,Percentage_of_the_species_out_of_100%,60,Y,NA
UNIPD03,13,7,2020,UNIPD03_CD29,Plantago_lanceolata,6,Percentage_of_the_species_out_of_100%,20,Y,NA
UNIPD03,30,6,2020,UNIPD03_CD30,Plantago_lanceolata,20,Percentage_of_the_species_out_of_100%,30,Y,NA
UNIPD03,14,6,2020,UNIPD03_CD30,Plantago_lanceolata,38,Percentage_of_the_species_out_of_100%,60,Y,NA
UNIPD03,13,7,2020,UNIPD03_CD30,Plantago_lanceolata,5,Percentage_of_the_species_out_of_100%,60,N,NA
UNIPD03,28,7,2020,UNIPD03_CD30,Plantago_lanceolata,10,Percentage_of_the_species_out_of_100%,60,N,NA
UNIPD03,28,7,2020,UNIPD03_CD31,Plantago_lanceolata,44,Percentage_of_the_species_out_of_100%,10,Y,NA
UNIPD03,29,6,2020,UNIPD03_CD35,Plantago_lanceolata,5,Percentage_of_the_species_out_of_100%,60,N,NA
UNIPD03,13,6,2020,UNIPD03_CD35,Plantago_lanceolata,9,Percentage_of_the_species_out_of_100%,80,Y,NA
UNIPD03,30,6,2020,UNIPD03_CD36,Plantago_lanceolata,20,Percentage_of_the_species_out_of_100%,90,Y,NA
UNIPD03,14,6,2020,UNIPD03_CD36,Plantago_lanceolata,30,Percentage_of_the_species_out_of_100%,60,Y,NA
UNIPD03,28,7,2020,UNIPD03_CD36,Plantago_lanceolata,42,Percentage_of_the_species_out_of_100%,90,Y,NA
UNIPD03,17,8,2020,UNIPD03_D1,Plantago_lanceolata,11,Percentage_of_the_species_out_of_100%,40,N,NA
UNIPD03,1,6,2020,UNIPD03_D11,Plantago_lanceolata,5,Percentage_of_the_species_out_of_100%,10,Y,NA
UNIPD03,24,6,2020,UNIPD03_D11,Plantago_lanceolata,59,Percentage_of_the_species_out_of_100%,25,Y,NA
UNIPD03,14,7,2020,UNIPD03_D11,Plantago_lanceolata,32,Percentage_of_the_species_out_of_100%,25,Y,NA
UNIPD03,24,6,2020,UNIPD03_D17,Plantago_lanceolata,52,Percentage_of_the_species_out_of_100%,15,Y,NA
UNIPD03,1,6,2020,UNIPD03_D17,Plantago_lanceolata,65,Percentage_of_the_species_out_of_100%,10,Y,NA
UNIPD03,27,6,2020,UNIPD03_D19,Plantago_lanceolata,14,Percentage_of_the_species_out_of_100%,10,N,NA
UNIPD03,2,6,2020,UNIPD03_D19,Plantago_lanceolata,20,Percentage_of_the_species_out_of_100%,60,Y,NA
UNIPD03,27,6,2020,UNIPD03_D2,Plantago_lanceolata,34,Percentage_of_the_species_out_of_100%,15,Y,NA
UNIPD03,14,7,2020,UNIPD03_D2,Plantago_lanceolata,5,Percentage_of_the_species_out_of_100%,30,Y,NA
UNIPD03,2,6,2020,UNIPD03_D21,Plantago_lanceolata,1,Percentage_of_the_species_out_of_100%,10,Y,NA
UNIPD03,27,6,2020,UNIPD03_D21,Plantago_lanceolata,2,Percentage_of_the_species_out_of_100%,20,N,NA
UNIPD03,17,8,2020,UNIPD03_D21,Plantago_lanceolata,6,Percentage_of_the_species_out_of_100%,10,Y,NA
UNIPD03,1,6,2020,UNIPD03_D23,Plantago_lanceolata,4,Percentage_of_the_species_out_of_100%,10,N,NA
UNIPD03,1,6,2020,UNIPD03_D24,Plantago_lanceolata,2,Percentage_of_the_species_out_of_100%,30,Y,NA
UNIPD03,14,7,2020,UNIPD03_D25,Plantago_lanceolata,10,Percentage_of_the_species_out_of_100%,10,N,NA
UNIPD03,2,6,2020,UNIPD03_D27,Plantago_lanceolata,1,Percentage_of_the_species_out_of_100%,50,N,NA
UNIPD03,24,6,2020,UNIPD03_D27,Plantago_lanceolata,7,Percentage_of_the_species_out_of_100%,60,Y,NA
UNIPD03,14,7,2020,UNIPD03_D27,Plantago_lanceolata,10,Percentage_of_the_species_out_of_100%,30,Y,NA
UNIPD03,17,8,2020,UNIPD03_D27,Plantago_lanceolata,17,Percentage_of_the_species_out_of_100%,20,N,NA
UNIPD03,24,6,2020,UNIPD03_D28,Plantago_lanceolata,9,Percentage_of_the_species_out_of_100%,15,Y,NA
UNIPD03,24,6,2020,UNIPD03_D29,Plantago_lanceolata,15,Percentage_of_the_species_out_of_100%,10,Y,NA
UNIPD03,1,6,2020,UNIPD03_D30,Plantago_lanceolata,2,Percentage_of_the_species_out_of_100%,15,Y,NA
UNIPD03,24,6,2020,UNIPD03_D30,Plantago_lanceolata,11,Percentage_of_the_species_out_of_100%,10,Y,NA
UNIPD03,27,6,2020,UNIPD03_D31,Plantago_lanceolata,30,Percentage_of_the_species_out_of_100%,5,Y,NA
UNIPD03,14,7,2020,UNIPD03_D31,Plantago_lanceolata,5,Percentage_of_the_species_out_of_100%,15,N,NA
UNIPD03,17,8,2020,UNIPD03_D31,Plantago_lanceolata,30,Percentage_of_the_species_out_of_100%,10,Y,NA
UNIPD03,14,7,2020,UNIPD03_D33,Plantago_lanceolata,20,Percentage_of_the_species_out_of_100%,20,N,NA
UNIPD03,1,6,2020,UNIPD03_D34,Plantago_lanceolata,2,Percentage_of_the_species_out_of_100%,40,N,NA
UNIPD03,24,6,2020,UNIPD03_D34,Plantago_lanceolata,6,Percentage_of_the_species_out_of_100%,90,Y,NA
UNIPD03,14,7,2020,UNIPD03_D34,Plantago_lanceolata,16,Percentage_of_the_species_out_of_100%,40,Y,NA
UNIPD03,17,8,2020,UNIPD03_D34,Plantago_lanceolata,7,Percentage_of_the_species_out_of_100%,15,Y,NA
UNIPD03,14,7,2020,UNIPD03_D35,Plantago_lanceolata,5,Percentage_of_the_species_out_of_100%,20,N,NA
UNIPD03,24,6,2020,UNIPD03_D5,Plantago_lanceolata,5,Percentage_of_the_species_out_of_100%,30,N,NA
UNIPD03,1,6,2020,UNIPD03_D5,Plantago_lanceolata,10,Percentage_of_the_species_out_of_100%,10,N,NA
UNIPD03,14,7,2020,UNIPD03_D5,Plantago_lanceolata,5,Percentage_of_the_species_out_of_100%,30,Y,NA
UNIPD03,17,8,2020,UNIPD03_D5,Plantago_lanceolata,10,Percentage_of_the_species_out_of_100%,10,Y,NA
UNIPD03,24,6,2020,UNIPD03_D7,Plantago_lanceolata,5,Percentage_of_the_species_out_of_100%,10,Y,NA
UNIPD03,14,7,2020,UNIPD03_D7,Plantago_lanceolata,100,Percentage_of_the_species_out_of_100%,5,Y,NA
UNIPD03,17,8,2020,UNIPD03_D7,Plantago_lanceolata,14,Percentage_of_the_species_out_of_100%,40,Y,NA
UNIPD03,24,6,2020,UNIPD03_D8,Plantago_lanceolata,11,Percentage_of_the_species_out_of_100%,15,N,NA
UNIPD03,27,7,2020,UNIPD03_E13,Plantago_lanceolata,11,Percentage_of_the_species_out_of_100%,10,N,NA
UNIPD03,28,6,2020,UNIPD03_E14,Plantago_lanceolata,20,Percentage_of_the_species_out_of_100%,5,Y,NA
UNIPD03,16,6,2020,UNIPD03_E15,Plantago_lanceolata,12,Percentage_of_the_species_out_of_100%,10,Y,NA
UNIPD03,27,7,2020,UNIPD03_E15,Plantago_lanceolata,2,Percentage_of_the_species_out_of_100%,30,N,NA
UNIPD03,28,6,2020,UNIPD03_E19,Plantago_lanceolata,20,Percentage_of_the_species_out_of_100%,35,Y,NA
UNIPD03,16,6,2020,UNIPD03_E19,Plantago_lanceolata,23,Percentage_of_the_species_out_of_100%,25,N,NA
UNIPD03,27,7,2020,UNIPD03_E19,Plantago_lanceolata,8,Percentage_of_the_species_out_of_100%,25,Y,NA
UNIPD03,10,7,2020,UNIPD03_E19,Plantago_lanceolata,10,Percentage_of_the_species_out_of_100%,30,Y,NA
UNIPD03,16,6,2020,UNIPD03_E20,Plantago_lanceolata,5,Percentage_of_the_species_out_of_100%,10,Y,NA
UNIPD03,10,7,2020,UNIPD03_E20,Plantago_lanceolata,25,Percentage_of_the_species_out_of_100%,15,Y,NA
UNIPD03,27,7,2020,UNIPD03_E22,Plantago_lanceolata,3,Percentage_of_the_species_out_of_100%,15,N,NA
UNIPD03,18,6,2020,UNIPD03_E24,Plantago_lanceolata,10,Percentage_of_the_species_out_of_100%,15,Y,NA
UNIPD03,18,6,2020,UNIPD03_E25,Plantago_lanceolata,20,Percentage_of_the_species_out_of_100%,80,Y,NA
UNIPD03,28,6,2020,UNIPD03_E25,Plantago_lanceolata,24,Percentage_of_the_species_out_of_100%,85,Y,NA
UNIPD03,27,7,2020,UNIPD03_E25,Plantago_lanceolata,15,Percentage_of_the_species_out_of_100%,50,N,NA
UNIPD03,10,7,2020,UNIPD03_E26,Plantago_lanceolata,2,Percentage_of_the_species_out_of_100%,80,Y,NA
UNIPD03,28,6,2020,UNIPD03_E27,Plantago_lanceolata,22,Percentage_of_the_species_out_of_100%,15,Y,NA
UNIPD03,18,6,2020,UNIPD03_E30,Plantago_lanceolata,11,Percentage_of_the_species_out_of_100%,10,N,NA
UNIPD03,10,7,2020,UNIPD03_E30,Plantago_lanceolata,5,Percentage_of_the_species_out_of_100%,50,N,NA
UNIPD03,18,6,2020,UNIPD03_E31,Plantago_lanceolata,1,Percentage_of_the_species_out_of_100%,80,Y,NA
UNIPD03,10,7,2020,UNIPD03_E31,Plantago_lanceolata,4,Percentage_of_the_species_out_of_100%,10,Y,NA
UNIPD03,28,6,2020,UNIPD03_E33,Plantago_lanceolata,10,Percentage_of_the_species_out_of_100%,50,N,NA
