Day,Month,Year,Site_id,Plant_species,Flower_count,Units,Comment,Inflorescence type
26,7,2021,FR_VDI,Hibiscus sp,16,"Flowers per square meter (sampled with vertical 1m² frame for shrubs, hedgerows,...)",Sampling period 3,single.flower
26,7,2021,FR_VDI,Hypericum perforatum,9,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
26,7,2021,FR_VDI,Hypericum perforatum,9,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
26,7,2021,FR_VDI,Jacobaea vulgaris,100,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,capitulum
26,7,2021,FR_VDI,Lavandula sp,18,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
26,7,2021,FR_VDI,Lavandula sp,6,"Flowers per square meter (sampled with vertical 1m² frame for shrubs, hedgerows,...)",Sampling period 3,flower.head
26,7,2021,FR_VDI,Linaria vulgaris,3,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
26,7,2021,FR_VDI,Linnaea x grandiflora,100-200,"Flowers per square meter (sampled with vertical 1m² frame for shrubs, hedgerows,...)",Sampling period 3,single.flower
26,7,2021,FR_VDI,Linum usitatissimum,21,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
26,7,2021,FR_VDI,Lotus corniculatus,8,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
26,7,2021,FR_VDI,Lysimachia arvensis,12,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
26,7,2021,FR_VDI,Medicago lupulina,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
26,7,2021,FR_VDI,Medicago lupulina,3,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
26,7,2021,FR_VDI,Medicago lupulina,28,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
26,7,2021,FR_VDI,Medicago lupulina,100-200,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
26,7,2021,FR_VDI,Nigella sp,22,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
26,7,2021,FR_VDI,Origanum vulgare,100-200,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
26,7,2021,FR_VDI,Plantago lanceolata,3,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
26,7,2021,FR_VDI,Plantago lanceolata,26,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
26,7,2021,FR_VDI,Prunella vulgaris,2,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
26,7,2021,FR_VDI,Prunella vulgaris,12,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
26,7,2021,FR_VDI,Sherardia arvensis,4,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
26,7,2021,FR_VDI,Torilis arvensis,16,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,umbel
26,7,2021,FR_VDI,Torilis arvensis,26,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,umbel
26,7,2021,FR_VDI,Trifolium pratense,5,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
26,7,2021,FR_VDI,Xeranthemum sp,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,capitulum
26,7,2021,FR_VDI,Xeranthemum sp,12,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,capitulum
27,4,2021,FR_VNU,Anthyllis vulneraria,28,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,flower.head
27,4,2021,FR_VNU,Bellis perennis,4,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,capitulum
27,4,2021,FR_VNU,Bellis perennis,5,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,capitulum
27,4,2021,FR_VNU,Bellis perennis,50,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,capitulum
27,4,2021,FR_VNU,Bellis perennis,57,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,capitulum
27,4,2021,FR_VNU,Bellis perennis,61,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,capitulum
27,4,2021,FR_VNU,Bellis perennis,159,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,capitulum
27,4,2021,FR_VNU,Bellis perennis,100-200,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,capitulum
27,4,2021,FR_VNU,Bellis perennis,100-200,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,capitulum
27,4,2021,FR_VNU,Crepis sp,2,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,capitulum
27,4,2021,FR_VNU,Crepis sp,30,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,capitulum
27,4,2021,FR_VNU,Cydonia sp,1000-2000,"Flowers per square meter (sampled with vertical 1m² frame for shrubs, hedgerows,...)",Sampling period 1,single.flower
27,4,2021,FR_VNU,Draba verna,12,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,flower.head
27,4,2021,FR_VNU,Erodium cicutarium,54,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
27,4,2021,FR_VNU,Geranium molle,2,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
27,4,2021,FR_VNU,Geranium molle,25,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
27,4,2021,FR_VNU,Geranium molle,33,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
27,4,2021,FR_VNU,Geranium molle,34,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
27,4,2021,FR_VNU,Geranium molle,46,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
27,4,2021,FR_VNU,Geranium molle,48,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
27,4,2021,FR_VNU,Hieracium sp,4,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,capitulum
27,4,2021,FR_VNU,Lamium purpureum,10,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,whorl
27,4,2021,FR_VNU,Lamium purpureum,21,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,whorl
27,4,2021,FR_VNU,Medicago arabica,90,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,flower.head
27,4,2021,FR_VNU,Muscari neglectum,2,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,flower.head
27,4,2021,FR_VNU,Muscari neglectum,3,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,flower.head
27,4,2021,FR_VNU,Muscari neglectum,4,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,flower.head
27,4,2021,FR_VNU,Myosotis sp,100-200,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,cyme
27,4,2021,FR_VNU,Ribes nigrum andega,1000-2000,"Flowers per square meter (sampled with vertical 1m² frame for shrubs, hedgerows,...)",Sampling period 1,raceme
27,4,2021,FR_VNU,Ribes nigrum blackdown,1000-2000,"Flowers per square meter (sampled with vertical 1m² frame for shrubs, hedgerows,...)",Sampling period 1,raceme
27,4,2021,FR_VNU,Scandix pecten-veneris,2,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,umbel
27,4,2021,FR_VNU,Scandix pecten-veneris,58,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,umbel
27,4,2021,FR_VNU,Senecio vulgaris,8,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,capitulum
27,4,2021,FR_VNU,Sherardia arvensis,4,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,flower.head
27,4,2021,FR_VNU,Sherardia arvensis,16,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,flower.head
27,4,2021,FR_VNU,Sherardia arvensis,128,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,flower.head
27,4,2021,FR_VNU,Sinapis sp,20,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,flower.head
27,4,2021,FR_VNU,Taraxacum officinale,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,capitulum
27,4,2021,FR_VNU,Taraxacum officinale,3,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,capitulum
27,4,2021,FR_VNU,Taraxacum officinale,6,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,capitulum
27,4,2021,FR_VNU,Taraxacum officinale,7,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,capitulum
27,4,2021,FR_VNU,Taraxacum officinale,7,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,capitulum
27,4,2021,FR_VNU,Taraxacum officinale,13,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,capitulum
27,4,2021,FR_VNU,Taraxacum officinale,21,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,capitulum
27,4,2021,FR_VNU,Valerianella sp,4,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,umbel
27,4,2021,FR_VNU,Valerianella sp,22,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,umbel
27,4,2021,FR_VNU,Veronica arvensis,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
27,4,2021,FR_VNU,Veronica arvensis,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
27,4,2021,FR_VNU,Veronica arvensis,5,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
27,4,2021,FR_VNU,Veronica arvensis,21,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
27,4,2021,FR_VNU,Veronica arvensis,70,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
27,4,2021,FR_VNU,Veronica arvensis,500-600,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
27,4,2021,FR_VNU,Veronica chamaedrys,77,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
27,4,2021,FR_VNU,Veronica persica,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
27,4,2021,FR_VNU,Veronica persica,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
27,4,2021,FR_VNU,Veronica persica,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
27,4,2021,FR_VNU,Veronica persica,2,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
27,4,2021,FR_VNU,Veronica persica,3,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
27,4,2021,FR_VNU,Veronica persica,4,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
27,4,2021,FR_VNU,Veronica persica,6,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
27,4,2021,FR_VNU,Vinca major,4,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
27,4,2021,FR_VNU,Viola sp,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
27,5,2021,FR_VNU,Arenaria serpyllifolia,10,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,flower.head
27,5,2021,FR_VNU,Bellis perennis,13,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,capitulum
27,5,2021,FR_VNU,Bellis perennis,17,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,capitulum
27,5,2021,FR_VNU,Bellis perennis,23,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,capitulum
27,5,2021,FR_VNU,Bellis perennis,26,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,capitulum
27,5,2021,FR_VNU,Bellis perennis,47,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,capitulum
27,5,2021,FR_VNU,Bellis perennis,75,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,capitulum
27,5,2021,FR_VNU,Bellis perennis,100-200,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,capitulum
27,5,2021,FR_VNU,Cerastium sp,3,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,single.flower
27,5,2021,FR_VNU,Cerastium sp,22,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,single.flower
27,5,2021,FR_VNU,Cerastium sp,33,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,single.flower
27,5,2021,FR_VNU,Cerastium tomentosum,500-600,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,single.flower
27,5,2021,FR_VNU,Crepis sancta,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,capitulum
27,5,2021,FR_VNU,Erodium cicutarium,21,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,single.flower
27,5,2021,FR_VNU,Erodium cicutarium,24,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,single.flower
27,5,2021,FR_VNU,Eschscholzia californica,17,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,single.flower
27,5,2021,FR_VNU,Geranium columbinum,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,single.flower
27,5,2021,FR_VNU,Geranium columbinum,2,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,single.flower
27,5,2021,FR_VNU,Geranium columbinum,2,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,single.flower
27,5,2021,FR_VNU,Geranium columbinum,8,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,single.flower
27,5,2021,FR_VNU,Geranium dissectum,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,single.flower
27,5,2021,FR_VNU,Geranium dissectum,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,single.flower
27,5,2021,FR_VNU,Geranium dissectum,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,single.flower
27,5,2021,FR_VNU,Geranium dissectum,4,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,single.flower
27,5,2021,FR_VNU,Geranium dissectum,21,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,single.flower
27,5,2021,FR_VNU,Geranium molle,100-200,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,single.flower
27,5,2021,FR_VNU,Geranium rotundifolium,2,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,single.flower
27,5,2021,FR_VNU,Geranium rotundifolium,3,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,single.flower
27,5,2021,FR_VNU,Geranium rotundifolium,6,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,single.flower
27,5,2021,FR_VNU,Hieracium sp,6,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,capitulum
27,5,2021,FR_VNU,Hypochaeris sp,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,capitulum
27,5,2021,FR_VNU,Hypochaeris sp,5,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,capitulum
27,5,2021,FR_VNU,Hypochaeris sp,12,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,capitulum
27,5,2021,FR_VNU,Medicago lupulina,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,flower.head
27,5,2021,FR_VNU,Medicago lupulina,5,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,flower.head
27,5,2021,FR_VNU,Onobrychis viciifolia,6,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,flower.head
27,5,2021,FR_VNU,Onobrychis viciifolia,6,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,flower.head
27,5,2021,FR_VNU,Photinia serrulata,100-200,"Flowers per square meter (sampled with vertical 1m² frame for shrubs, hedgerows,...)",Sampling period 2,umbel
27,5,2021,FR_VNU,Plantago lanceolata,19,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,flower.head
27,5,2021,FR_VNU,Sherardia arvensis,4,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,flower.head
27,5,2021,FR_VNU,Sherardia arvensis,6,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,flower.head
27,5,2021,FR_VNU,Sherardia arvensis,30,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,flower.head
27,5,2021,FR_VNU,Sherardia arvensis,42,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,flower.head
27,5,2021,FR_VNU,Sherardia arvensis,50,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,flower.head
27,5,2021,FR_VNU,Sherardia arvensis,56,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,flower.head
27,5,2021,FR_VNU,Silene latifolia,12,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,single.flower
27,5,2021,FR_VNU,Silene latifolia,36,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,single.flower
27,5,2021,FR_VNU,Sonchus asper,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,capitulum
27,5,2021,FR_VNU,Taraxacum officinale,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,capitulum
27,5,2021,FR_VNU,Taraxacum officinale,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,capitulum
27,5,2021,FR_VNU,Trifolium campestre,3,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,flower.head
27,5,2021,FR_VNU,Trifolium campestre,5,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,flower.head
27,5,2021,FR_VNU,Trifolium campestre,32,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,flower.head
27,5,2021,FR_VNU,Trifolium campestre,48,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,flower.head
27,5,2021,FR_VNU,Trifolium campestre,85,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,flower.head
27,5,2021,FR_VNU,Trifolium dubium,7,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,flower.head
27,5,2021,FR_VNU,Trifolium dubium,1000-2000,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,flower.head
27,5,2021,FR_VNU,Trifolium dubium,100-200,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,flower.head
27,5,2021,FR_VNU,Trifolium dubium,200-300,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,flower.head
27,5,2021,FR_VNU,Trifolium repens,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,flower.head
27,5,2021,FR_VNU,Trifolium repens,19,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,flower.head
27,5,2021,FR_VNU,Veronica arvensis,3,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,single.flower
27,5,2021,FR_VNU,Veronica persica,2,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,single.flower
27,5,2021,FR_VNU,Veronica persica,4,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,single.flower
27,5,2021,FR_VNU,Vicia sativa,44,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,single.flower
19,7,2021,FR_VNU,Arenaria leptoclados,20,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
19,7,2021,FR_VNU,Bellis perennis,3,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,capitulum
19,7,2021,FR_VNU,Cerastium pumilum,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
19,7,2021,FR_VNU,Cerastium pumilum,5,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
19,7,2021,FR_VNU,Cerastium semidecandrum,4,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
19,7,2021,FR_VNU,Cerastium sp,2,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
19,7,2021,FR_VNU,Cerastium sp,3,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
19,7,2021,FR_VNU,Cerastium sp,6,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
19,7,2021,FR_VNU,Convolvulus arvensis,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
19,7,2021,FR_VNU,Convolvulus arvensis,2,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
19,7,2021,FR_VNU,Convolvulus arvensis,3,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
19,7,2021,FR_VNU,Convolvulus arvensis,8,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
19,7,2021,FR_VNU,Crepis sp,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,capitulum
19,7,2021,FR_VNU,Crepis sp,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,capitulum
19,7,2021,FR_VNU,Crepis sp,3,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,capitulum
19,7,2021,FR_VNU,Crepis sp,4,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,capitulum
19,7,2021,FR_VNU,Crepis sp,11,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,capitulum
19,7,2021,FR_VNU,Eschscholzia californica,20,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
19,7,2021,FR_VNU,Geranium dissectum,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
19,7,2021,FR_VNU,Geranium dissectum,28,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
19,7,2021,FR_VNU,Geranium molle,3,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
19,7,2021,FR_VNU,Geranium molle,12,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
19,7,2021,FR_VNU,Geum urbanum,3,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
19,7,2021,FR_VNU,Linaria vulgaris,7,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
19,7,2021,FR_VNU,Lysimachia arvensis,23,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
19,7,2021,FR_VNU,Lysimachia arvensis,52,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
19,7,2021,FR_VNU,Medicago lupulina,2,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
19,7,2021,FR_VNU,Medicago lupulina,3,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
19,7,2021,FR_VNU,Medicago lupulina,7,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
19,7,2021,FR_VNU,Medicago lupulina,10,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
19,7,2021,FR_VNU,Medicago lupulina,12,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
19,7,2021,FR_VNU,Medicago lupulina,13,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
19,7,2021,FR_VNU,Medicago lupulina,14,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
19,7,2021,FR_VNU,Medicago lupulina,21,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
19,7,2021,FR_VNU,Medicago lupulina,31,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
19,7,2021,FR_VNU,Medicago lupulina,53,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
19,7,2021,FR_VNU,Medicago lupulina,70,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
19,7,2021,FR_VNU,Medicago sativa,17,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
19,7,2021,FR_VNU,Medicago sativa,33,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
19,7,2021,FR_VNU,Medicago sativa,52,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
19,7,2021,FR_VNU,Medicago sativa,54,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
19,7,2021,FR_VNU,Papaver rhoeas,11,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
19,7,2021,FR_VNU,Plantago lanceolata,2,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
19,7,2021,FR_VNU,Plantago lanceolata,3,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
19,7,2021,FR_VNU,Plantago lanceolata,4,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
19,7,2021,FR_VNU,Plantago lanceolata,4,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
19,7,2021,FR_VNU,Plantago lanceolata,4,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
19,7,2021,FR_VNU,Plantago lanceolata,5,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
19,7,2021,FR_VNU,Plantago lanceolata,8,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
19,7,2021,FR_VNU,Plantago lanceolata,50,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
19,7,2021,FR_VNU,Plantago lanceolata,86,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
19,7,2021,FR_VNU,Prunella vulgaris,6,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
19,7,2021,FR_VNU,Prunella vulgaris,7,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
19,7,2021,FR_VNU,Prunella vulgaris,11,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
19,7,2021,FR_VNU,Prunella vulgaris,36,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
19,7,2021,FR_VNU,Prunella vulgaris,47,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
19,7,2021,FR_VNU,Rosa sp,3,"Flowers per square meter (sampled with vertical 1m² frame for shrubs, hedgerows,...)",Sampling period 3,single.flower
19,7,2021,FR_VNU,Rosa sp,12,"Flowers per square meter (sampled with vertical 1m² frame for shrubs, hedgerows,...)",Sampling period 3,single.flower
19,7,2021,FR_VNU,Sherardia arvensis,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
19,7,2021,FR_VNU,Sherardia arvensis,100-200,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
19,7,2021,FR_VNU,Silene latifolia,7,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
19,7,2021,FR_VNU,Torilis arvensis,9,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,umbel
19,7,2021,FR_VNU,Torilis nodosa,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,umbel
19,7,2021,FR_VNU,Trifolium aureum,94,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
19,7,2021,FR_VNU,Trifolium campestre,3,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
19,7,2021,FR_VNU,Trifolium pratense,2,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
19,7,2021,FR_VNU,Trifolium pratense,24,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
19,7,2021,FR_VNU,Trifolium repens,2,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
