Survey,Plant_species,Pollinator_species,Interaction,Sampling_method,Sampling_effort_minutes,Sampling_area_square_meters,Site_id,Habitat,Country,Locality,Latitude,Longitude,Coordinate_precision,Elevation,Day,Month,Year,Comments,Temperature,Humidity
UNIPD03,Torilis_arvensis,Myathropa_florea,2,Standardized_observations_on_plants,40,10000,UNIPD03_CD27,Crop/Semi-nat,Italy,Camisano_Vicentino,45.501739,11.713183,10_m,23,13,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Sphaerophoria_scripta,5,Standardized_observations_on_plants,40,10000,UNIPD03_CD27,Crop/Semi-nat,Italy,Camisano_Vicentino,45.501739,11.713183,10_m,23,13,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Syritta_pipiens,2,Standardized_observations_on_plants,40,10000,UNIPD03_CD27,Crop/Semi-nat,Italy,Camisano_Vicentino,45.501739,11.713183,10_m,23,13,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Andrena_ovatula,1,Standardized_observations_on_plants,40,10000,UNIPD03_CD28,Crop/Semi-nat,Italy,Camisano_Vicentino,45.500853,11.713655,10_m,23,29,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Eristalis_arbustorum,3,Standardized_observations_on_plants,40,10000,UNIPD03_CD28,Crop/Semi-nat,Italy,Camisano_Vicentino,45.500853,11.713655,10_m,23,12,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Eristalis_tenax,1,Standardized_observations_on_plants,40,10000,UNIPD03_CD28,Crop/Semi-nat,Italy,Camisano_Vicentino,45.500853,11.713655,10_m,23,12,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Halictus_simplex/langobardicus/compressus,1,Standardized_observations_on_plants,40,10000,UNIPD03_CD28,Crop/Semi-nat,Italy,Camisano_Vicentino,45.500853,11.713655,10_m,23,12,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Paragus_sp,1,Standardized_observations_on_plants,40,10000,UNIPD03_CD28,Crop/Semi-nat,Italy,Camisano_Vicentino,45.500853,11.713655,10_m,23,29,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Pipizella_sp,2,Standardized_observations_on_plants,40,10000,UNIPD03_CD28,Crop/Semi-nat,Italy,Camisano_Vicentino,45.500853,11.713655,10_m,23,12,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Sphaerophoria_scripta,1,Standardized_observations_on_plants,40,10000,UNIPD03_CD28,Crop/Semi-nat,Italy,Camisano_Vicentino,45.500853,11.713655,10_m,23,29,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Sphaerophoria_scripta,2,Standardized_observations_on_plants,40,10000,UNIPD03_CD28,Crop/Semi-nat,Italy,Camisano_Vicentino,45.500853,11.713655,10_m,23,12,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Syritta_pipiens,2,Standardized_observations_on_plants,40,10000,UNIPD03_CD28,Crop/Semi-nat,Italy,Camisano_Vicentino,45.500853,11.713655,10_m,23,12,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Andrena_flavipes,1,Standardized_observations_on_plants,40,10000,UNIPD03_CD29,Crop/Semi-nat,Italy,Camisano_Vicentino,45.499905,11.714121,10_m,23,29,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Andrena_minutula,1,Standardized_observations_on_plants,40,10000,UNIPD03_CD29,Crop/Semi-nat,Italy,Camisano_Vicentino,45.499905,11.714121,10_m,23,29,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Eristalinus_aeneus,1,Standardized_observations_on_plants,40,10000,UNIPD03_CD29,Crop/Semi-nat,Italy,Camisano_Vicentino,45.499905,11.714121,10_m,23,29,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Eumerus_amoenus,1,Standardized_observations_on_plants,40,10000,UNIPD03_CD29,Crop/Semi-nat,Italy,Camisano_Vicentino,45.499905,11.714121,10_m,23,12,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Hylaeus_imparilis,1,Standardized_observations_on_plants,40,10000,UNIPD03_CD29,Crop/Semi-nat,Italy,Camisano_Vicentino,45.499905,11.714121,10_m,23,12,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Lasioglossum_malachurum,1,Standardized_observations_on_plants,40,10000,UNIPD03_CD29,Crop/Semi-nat,Italy,Camisano_Vicentino,45.499905,11.714121,10_m,23,29,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Melanostoma_mellinum,1,Standardized_observations_on_plants,40,10000,UNIPD03_CD29,Crop/Semi-nat,Italy,Camisano_Vicentino,45.499905,11.714121,10_m,23,12,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Paragus_albifrons,1,Standardized_observations_on_plants,40,10000,UNIPD03_CD29,Crop/Semi-nat,Italy,Camisano_Vicentino,45.499905,11.714121,10_m,23,29,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Paragus_albifrons,1,Standardized_observations_on_plants,40,10000,UNIPD03_CD29,Crop/Semi-nat,Italy,Camisano_Vicentino,45.499905,11.714121,10_m,23,12,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Pipizella_sp,1,Standardized_observations_on_plants,40,10000,UNIPD03_CD29,Crop/Semi-nat,Italy,Camisano_Vicentino,45.499905,11.714121,10_m,23,12,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Pipizella_viduata,1,Standardized_observations_on_plants,40,10000,UNIPD03_CD29,Crop/Semi-nat,Italy,Camisano_Vicentino,45.499905,11.714121,10_m,23,12,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Sphaerophoria_rueppellii,3,Standardized_observations_on_plants,40,10000,UNIPD03_CD29,Crop/Semi-nat,Italy,Camisano_Vicentino,45.499905,11.714121,10_m,23,12,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Sphaerophoria_scripta,5,Standardized_observations_on_plants,40,10000,UNIPD03_CD29,Crop/Semi-nat,Italy,Camisano_Vicentino,45.499905,11.714121,10_m,23,12,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Sphecodes_gibbus,2,Standardized_observations_on_plants,40,10000,UNIPD03_CD29,Crop/Semi-nat,Italy,Camisano_Vicentino,45.499905,11.714121,10_m,23,29,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Stelis_minuta,1,Standardized_observations_on_plants,40,10000,UNIPD03_CD29,Crop/Semi-nat,Italy,Camisano_Vicentino,45.499905,11.714121,10_m,23,29,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Syritta_pipiens,2,Standardized_observations_on_plants,40,10000,UNIPD03_CD29,Crop/Semi-nat,Italy,Camisano_Vicentino,45.499905,11.714121,10_m,23,29,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Syritta_pipiens,10,Standardized_observations_on_plants,40,10000,UNIPD03_CD29,Crop/Semi-nat,Italy,Camisano_Vicentino,45.499905,11.714121,10_m,23,12,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Eristalis_arbustorum,1,Standardized_observations_on_plants,40,10000,UNIPD03_CD30,Crop/Semi-nat,Italy,Camisano_Vicentino,45.499134,11.714607,10_m,23,14,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Eristalis_tenax,2,Standardized_observations_on_plants,40,10000,UNIPD03_CD30,Crop/Semi-nat,Italy,Camisano_Vicentino,45.499134,11.714607,10_m,23,14,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Paragus_sp,1,Standardized_observations_on_plants,40,10000,UNIPD03_CD30,Crop/Semi-nat,Italy,Camisano_Vicentino,45.499134,11.714607,10_m,23,14,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Pipizella_sp,7,Standardized_observations_on_plants,40,10000,UNIPD03_CD30,Crop/Semi-nat,Italy,Camisano_Vicentino,45.499134,11.714607,10_m,23,14,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Pipizella_sp,2,Standardized_observations_on_plants,40,10000,UNIPD03_CD30,Crop/Semi-nat,Italy,Camisano_Vicentino,45.499134,11.714607,10_m,23,30,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Sphaerophoria_scripta,9,Standardized_observations_on_plants,40,10000,UNIPD03_CD30,Crop/Semi-nat,Italy,Camisano_Vicentino,45.499134,11.714607,10_m,23,14,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Sphecodes_longulus,4,Standardized_observations_on_plants,40,10000,UNIPD03_CD30,Crop/Semi-nat,Italy,Camisano_Vicentino,45.499134,11.714607,10_m,23,30,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Sphecodes_schenckii,2,Standardized_observations_on_plants,40,10000,UNIPD03_CD30,Crop/Semi-nat,Italy,Camisano_Vicentino,45.499134,11.714607,10_m,23,30,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Syritta_pipiens,8,Standardized_observations_on_plants,40,10000,UNIPD03_CD30,Crop/Semi-nat,Italy,Camisano_Vicentino,45.499134,11.714607,10_m,23,14,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Eristalis_arbustorum,1,Standardized_observations_on_plants,40,10000,UNIPD03_CD34,Crop/Semi-nat,Italy,Camisano_Vicentino,45.500506,11.712402,10_m,23,13,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Halictus_maculatus,1,Standardized_observations_on_plants,40,10000,UNIPD03_CD34,Crop/Semi-nat,Italy,Camisano_Vicentino,45.500506,11.712402,10_m,23,13,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Halictus_subauratus,1,Standardized_observations_on_plants,40,10000,UNIPD03_CD34,Crop/Semi-nat,Italy,Camisano_Vicentino,45.500506,11.712402,10_m,23,13,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Hylaeus_communis,1,Standardized_observations_on_plants,40,10000,UNIPD03_CD34,Crop/Semi-nat,Italy,Camisano_Vicentino,45.500506,11.712402,10_m,23,13,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Hylaeus_punctatus,4,Standardized_observations_on_plants,40,10000,UNIPD03_CD34,Crop/Semi-nat,Italy,Camisano_Vicentino,45.500506,11.712402,10_m,23,13,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Pipizella_sp,1,Standardized_observations_on_plants,40,10000,UNIPD03_CD34,Crop/Semi-nat,Italy,Camisano_Vicentino,45.500506,11.712402,10_m,23,13,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Pipizella_viduata,1,Standardized_observations_on_plants,40,10000,UNIPD03_CD34,Crop/Semi-nat,Italy,Camisano_Vicentino,45.500506,11.712402,10_m,23,13,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Sphaerophoria_scripta,3,Standardized_observations_on_plants,40,10000,UNIPD03_CD34,Crop/Semi-nat,Italy,Camisano_Vicentino,45.500506,11.712402,10_m,23,13,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Hylaeus_annularis,1,Standardized_observations_on_plants,40,10000,UNIPD03_D14,Crop/Semi-nat,Italy,Borgoricco,45.528307,11.939032,10_m,19,24,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Myathropa_florea,3,Standardized_observations_on_plants,40,10000,UNIPD03_D14,Crop/Semi-nat,Italy,Borgoricco,45.528307,11.939032,10_m,19,24,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Sphaerophoria_scripta,3,Standardized_observations_on_plants,40,10000,UNIPD03_D14,Crop/Semi-nat,Italy,Borgoricco,45.528307,11.939032,10_m,19,24,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Andrena_sp1,5,Standardized_observations_on_plants,40,10000,UNIPD03_D14,Crop/Semi-nat,Italy,Borgoricco,45.528307,11.939032,10_m,19,14,7,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Halictus_maculatus,5,Standardized_observations_on_plants,40,10000,UNIPD03_D14,Crop/Semi-nat,Italy,Borgoricco,45.528307,11.939032,10_m,19,14,7,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Halictus_subauratus,15,Standardized_observations_on_plants,40,10000,UNIPD03_D14,Crop/Semi-nat,Italy,Borgoricco,45.528307,11.939032,10_m,19,14,7,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Hylaeus_imparilis,5,Standardized_observations_on_plants,40,10000,UNIPD03_D14,Crop/Semi-nat,Italy,Borgoricco,45.528307,11.939032,10_m,19,14,7,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Hylaeus_punctatus,5,Standardized_observations_on_plants,40,10000,UNIPD03_D14,Crop/Semi-nat,Italy,Borgoricco,45.528307,11.939032,10_m,19,14,7,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Lasioglossum_pauxillum,15,Standardized_observations_on_plants,40,10000,UNIPD03_D14,Crop/Semi-nat,Italy,Borgoricco,45.528307,11.939032,10_m,19,14,7,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Pipizella_viduata,3,Standardized_observations_on_plants,40,10000,UNIPD03_D14,Crop/Semi-nat,Italy,Borgoricco,45.528307,11.939032,10_m,19,14,7,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Syritta_pipiens,1,Standardized_observations_on_plants,40,10000,UNIPD03_D14,Crop/Semi-nat,Italy,Borgoricco,45.528307,11.939032,10_m,19,14,7,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Andrena_rosae,1,Standardized_observations_on_plants,40,10000,UNIPD03_D15,Crop/Semi-nat,Italy,Borgoricco,45.52837,11.937949,10_m,19,24,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Lasioglossum_glabriusculum,1,Standardized_observations_on_plants,40,10000,UNIPD03_D15,Crop/Semi-nat,Italy,Borgoricco,45.52837,11.937949,10_m,19,24,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Sphaerophoria_rueppellii,1,Standardized_observations_on_plants,40,10000,UNIPD03_D15,Crop/Semi-nat,Italy,Borgoricco,45.52837,11.937949,10_m,19,24,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Sphaerophoria_scripta,2,Standardized_observations_on_plants,40,10000,UNIPD03_D15,Crop/Semi-nat,Italy,Borgoricco,45.52837,11.937949,10_m,19,24,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Syritta_pipiens,3,Standardized_observations_on_plants,40,10000,UNIPD03_D15,Crop/Semi-nat,Italy,Borgoricco,45.52837,11.937949,10_m,19,24,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Eristalinus_sepulchralis,1,Standardized_observations_on_plants,40,10000,UNIPD03_D15,Crop/Semi-nat,Italy,Borgoricco,45.52837,11.937949,10_m,19,14,7,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Eristalis_arbustorum,1,Standardized_observations_on_plants,40,10000,UNIPD03_D15,Crop/Semi-nat,Italy,Borgoricco,45.52837,11.937949,10_m,19,14,7,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Halictus_subauratus,5,Standardized_observations_on_plants,40,10000,UNIPD03_D15,Crop/Semi-nat,Italy,Borgoricco,45.52837,11.937949,10_m,19,14,7,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Hylaeus_gibbus,5,Standardized_observations_on_plants,40,10000,UNIPD03_D15,Crop/Semi-nat,Italy,Borgoricco,45.52837,11.937949,10_m,19,14,7,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Lasioglossum_pauxillum,15,Standardized_observations_on_plants,40,10000,UNIPD03_D15,Crop/Semi-nat,Italy,Borgoricco,45.52837,11.937949,10_m,19,14,7,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Myathropa_florea,2,Standardized_observations_on_plants,40,10000,UNIPD03_D15,Crop/Semi-nat,Italy,Borgoricco,45.52837,11.937949,10_m,19,14,7,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Sphaerophoria_scripta,1,Standardized_observations_on_plants,40,10000,UNIPD03_D15,Crop/Semi-nat,Italy,Borgoricco,45.52837,11.937949,10_m,19,14,7,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Syritta_pipiens,1,Standardized_observations_on_plants,40,10000,UNIPD03_D15,Crop/Semi-nat,Italy,Borgoricco,45.52837,11.937949,10_m,19,14,7,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Andrena_flavipes,2,Standardized_observations_on_plants,40,10000,UNIPD03_D21,Crop/Semi-nat,Italy,Borgoricco,45.529495,11.938039,10_m,19,27,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Halictus_simplex/langobardicus/compressus,1,Standardized_observations_on_plants,40,10000,UNIPD03_D21,Crop/Semi-nat,Italy,Borgoricco,45.529495,11.938039,10_m,19,27,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Halictus_subauratus,1,Standardized_observations_on_plants,40,10000,UNIPD03_D21,Crop/Semi-nat,Italy,Borgoricco,45.529495,11.938039,10_m,19,27,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Andrena_minutula,1,Standardized_observations_on_plants,40,10000,UNIPD03_D28,Crop/Semi-nat,Italy,Borgoricco,45.530502,11.936999,10_m,19,24,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Andrena_sp1,1,Standardized_observations_on_plants,40,10000,UNIPD03_D28,Crop/Semi-nat,Italy,Borgoricco,45.530502,11.936999,10_m,19,24,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Lasioglossum_glabriusculum,1,Standardized_observations_on_plants,40,10000,UNIPD03_D28,Crop/Semi-nat,Italy,Borgoricco,45.530502,11.936999,10_m,19,24,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Myathropa_florea,1,Standardized_observations_on_plants,40,10000,UNIPD03_D28,Crop/Semi-nat,Italy,Borgoricco,45.530502,11.936999,10_m,19,24,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Syritta_pipiens,1,Standardized_observations_on_plants,40,10000,UNIPD03_D28,Crop/Semi-nat,Italy,Borgoricco,45.530502,11.936999,10_m,19,24,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Andrena_minutula,5,Standardized_observations_on_plants,40,10000,UNIPD03_D33,Crop/Semi-nat,Italy,Borgoricco,45.530878,11.938823,10_m,19,24,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Pipizella_sp,3,Standardized_observations_on_plants,40,10000,UNIPD03_D33,Crop/Semi-nat,Italy,Borgoricco,45.530878,11.938823,10_m,19,24,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Sphaerophoria_scripta,4,Standardized_observations_on_plants,40,10000,UNIPD03_D33,Crop/Semi-nat,Italy,Borgoricco,45.530878,11.938823,10_m,19,24,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Syritta_pipiens,6,Standardized_observations_on_plants,40,10000,UNIPD03_D33,Crop/Semi-nat,Italy,Borgoricco,45.530878,11.938823,10_m,19,24,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Andrena_minutuloides,2,Standardized_observations_on_plants,40,10000,UNIPD03_D7,Crop/Semi-nat,Italy,Borgoricco,45.526996,11.939937,10_m,19,24,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Halictus_maculatus,1,Standardized_observations_on_plants,40,10000,UNIPD03_D7,Crop/Semi-nat,Italy,Borgoricco,45.526996,11.939937,10_m,19,24,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Halictus_subauratus,1,Standardized_observations_on_plants,40,10000,UNIPD03_D7,Crop/Semi-nat,Italy,Borgoricco,45.526996,11.939937,10_m,19,24,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Hylaeus_imparilis,1,Standardized_observations_on_plants,40,10000,UNIPD03_D7,Crop/Semi-nat,Italy,Borgoricco,45.526996,11.939937,10_m,19,24,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Lasioglossum_glabriusculum,1,Standardized_observations_on_plants,40,10000,UNIPD03_D7,Crop/Semi-nat,Italy,Borgoricco,45.526996,11.939937,10_m,19,24,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Lasioglossum_glabriusculum,1,Standardized_observations_on_plants,40,10000,UNIPD03_D7,Crop/Semi-nat,Italy,Borgoricco,45.526996,11.939937,10_m,19,24,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Eristalinus_sepulchralis,1,Standardized_observations_on_plants,40,10000,UNIPD03_E14,Crop/Semi-nat,Italy,Piazzola_sul_Brenta,45.51148,11.814578,10_m,20,16,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Pipizella_viduata,1,Standardized_observations_on_plants,40,10000,UNIPD03_E14,Crop/Semi-nat,Italy,Piazzola_sul_Brenta,45.51148,11.814578,10_m,20,16,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Sphaerophoria_rueppellii,1,Standardized_observations_on_plants,40,10000,UNIPD03_E14,Crop/Semi-nat,Italy,Piazzola_sul_Brenta,45.51148,11.814578,10_m,20,16,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Sphaerophoria_scripta,1,Standardized_observations_on_plants,40,10000,UNIPD03_E14,Crop/Semi-nat,Italy,Piazzola_sul_Brenta,45.51148,11.814578,10_m,20,16,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Syritta_pipiens,5,Standardized_observations_on_plants,40,10000,UNIPD03_E14,Crop/Semi-nat,Italy,Piazzola_sul_Brenta,45.51148,11.814578,10_m,20,16,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Andrena_flavipes,2,Standardized_observations_on_plants,40,10000,UNIPD03_E15,Crop/Semi-nat,Italy,Piazzola_sul_Brenta,45.512025,11.815724,10_m,20,28,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Andrena_sp1,3,Standardized_observations_on_plants,40,10000,UNIPD03_E15,Crop/Semi-nat,Italy,Piazzola_sul_Brenta,45.512025,11.815724,10_m,20,28,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Lasioglossum_glabriusculum,1,Standardized_observations_on_plants,40,10000,UNIPD03_E15,Crop/Semi-nat,Italy,Piazzola_sul_Brenta,45.512025,11.815724,10_m,20,28,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Lasioglossum_villosulum,1,Standardized_observations_on_plants,40,10000,UNIPD03_E15,Crop/Semi-nat,Italy,Piazzola_sul_Brenta,45.512025,11.815724,10_m,20,28,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Neoascia_podagrica,1,Standardized_observations_on_plants,40,10000,UNIPD03_E15,Crop/Semi-nat,Italy,Piazzola_sul_Brenta,45.512025,11.815724,10_m,20,28,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Pipizella_viduata,1,Standardized_observations_on_plants,40,10000,UNIPD03_E15,Crop/Semi-nat,Italy,Piazzola_sul_Brenta,45.512025,11.815724,10_m,20,16,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Sphaerophoria_scripta,1,Standardized_observations_on_plants,40,10000,UNIPD03_E15,Crop/Semi-nat,Italy,Piazzola_sul_Brenta,45.512025,11.815724,10_m,20,16,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Syritta_pipiens,3,Standardized_observations_on_plants,40,10000,UNIPD03_E15,Crop/Semi-nat,Italy,Piazzola_sul_Brenta,45.512025,11.815724,10_m,20,28,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Syritta_pipiens,2,Standardized_observations_on_plants,40,10000,UNIPD03_E15,Crop/Semi-nat,Italy,Piazzola_sul_Brenta,45.512025,11.815724,10_m,20,16,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Halictus_subauratus,1,Standardized_observations_on_plants,40,10000,UNIPD03_E19,Crop/Semi-nat,Italy,Piazzola_sul_Brenta,45.510359,11.814358,10_m,20,10,7,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Lasioglossum_glabriusculum,1,Standardized_observations_on_plants,40,10000,UNIPD03_E19,Crop/Semi-nat,Italy,Piazzola_sul_Brenta,45.510359,11.814358,10_m,20,10,7,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Lasioglossum_villosulum,1,Standardized_observations_on_plants,40,10000,UNIPD03_E19,Crop/Semi-nat,Italy,Piazzola_sul_Brenta,45.510359,11.814358,10_m,20,10,7,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Sphaerophoria_scripta,2,Standardized_observations_on_plants,40,10000,UNIPD03_E19,Crop/Semi-nat,Italy,Piazzola_sul_Brenta,45.510359,11.814358,10_m,20,10,7,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Andrena_flavipes,1,Standardized_observations_on_plants,40,10000,UNIPD03_E34,Crop/Semi-nat,Italy,Piazzola_sul_Brenta,45.510431,11.819055,10_m,20,28,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Hylaeus_punctatus,1,Standardized_observations_on_plants,40,10000,UNIPD03_E34,Crop/Semi-nat,Italy,Piazzola_sul_Brenta,45.510431,11.819055,10_m,20,18,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Sphaerophoria_rueppellii,1,Standardized_observations_on_plants,40,10000,UNIPD03_E34,Crop/Semi-nat,Italy,Piazzola_sul_Brenta,45.510431,11.819055,10_m,20,28,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Sphaerophoria_scripta,1,Standardized_observations_on_plants,40,10000,UNIPD03_E34,Crop/Semi-nat,Italy,Piazzola_sul_Brenta,45.510431,11.819055,10_m,20,18,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Sphecodes_longulus,1,Standardized_observations_on_plants,40,10000,UNIPD03_E34,Crop/Semi-nat,Italy,Piazzola_sul_Brenta,45.510431,11.819055,10_m,20,18,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Sphecodes_monilicornis,1,Standardized_observations_on_plants,40,10000,UNIPD03_E34,Crop/Semi-nat,Italy,Piazzola_sul_Brenta,45.510431,11.819055,10_m,20,28,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Syritta_pipiens,2,Standardized_observations_on_plants,40,10000,UNIPD03_E34,Crop/Semi-nat,Italy,Piazzola_sul_Brenta,45.510431,11.819055,10_m,20,18,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Andrena_sp1,1,Standardized_observations_on_plants,40,10000,UNIPD03_E36,Crop/Semi-nat,Italy,Piazzola_sul_Brenta,45.511379,11.821068,10_m,20,29,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Eristalis_arbustorum,3,Standardized_observations_on_plants,40,10000,UNIPD03_E36,Crop/Semi-nat,Italy,Piazzola_sul_Brenta,45.511379,11.821068,10_m,20,29,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Halictus_simplex/langobardicus/compressus,1,Standardized_observations_on_plants,40,10000,UNIPD03_E36,Crop/Semi-nat,Italy,Piazzola_sul_Brenta,45.511379,11.821068,10_m,20,29,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Halictus_subauratus,1,Standardized_observations_on_plants,40,10000,UNIPD03_E36,Crop/Semi-nat,Italy,Piazzola_sul_Brenta,45.511379,11.821068,10_m,20,29,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Nomiapis_diversipes,1,Standardized_observations_on_plants,40,10000,UNIPD03_E36,Crop/Semi-nat,Italy,Piazzola_sul_Brenta,45.511379,11.821068,10_m,20,29,6,2020,NA,NA,NA
UNIPD03,Torilis_arvensis,Paragus_tibialis,2,Standardized_observations_on_plants,40,10000,UNIPD03_E36,Crop/Semi-nat,Italy,Piazzola_sul_Brenta,45.511379,11.821068,10_m,20,29,6,2020,NA,NA,NA
